index,latitude,longitude,MLsaysSciJob,altitude,geometry,commpany_searched_for,name,numberTimesCompanySeen,FALSE,FALSE2,KeyWord,place_id,types,address,reference,photos,industry,rating_x,id
2277,29.650383,-95.200223,1,,Point,Meador+Staffing+Services+Houston+Texas,Meador Staffing Services,3,,0,NASA,ChIJNUzwMU-YQIYRpdoQ2Qdh36Y,"point_of_interest,establishment","722A Fairmont Pkwy, Pasadena, TX 77504, United States",CmRSAAAAcNB8IXwqErCxeDW5yyrT6611j36ftlsbaTBfgi4Jw_vQSzlsZ-fEL4tZrXAm61XZ39nmht-agVaOIRSOE3jwCJlXHfRlCUNX6ABhu7JU6ul2P5eNm5Z6HlHpqwXoewTfEhD0XIfKe3N9nSsc0SxEHF5bGhRFDPduvnj1zPsinD_OamAyke5Hzw,"2000|CoQBdwAAANOQcyHF-e7Q2Stg_5nIIbKZ2ppLLq2AKfp36h1AK7r3sPZG_SlKc7IiCtpnpJXRJlmD-wzIeBawmsK24VBz5ZZK3yvLe5hFQJQU1YsQSMYfhvhL90myrJVLDctXzDO4SiPZdO4AEoWAI_GG4hVeee4dBGL7NAYhPWh5jJ43uZHWEhBJlnA1Y9P5-h-miB77f3PxGhRn2o33DUczDV5DpXPUlk1nsrvD-A|<a href=""https://maps.google.com/maps/contrib/108135747758853734686/photos"">Meador Staffing Services</a>|3008",space,2.8,f5e1fd2c6b9d04dea150de74c3efc748a91bf948
3457,29.650383,-95.200223,1,,Point,Meador+Staffing+Services+Houston+Texas,Meador Staffing Services,3,,0,chemistry,ChIJNUzwMU-YQIYRpdoQ2Qdh36Y,"point_of_interest,establishment","722A Fairmont Pkwy, Pasadena, TX 77504, United States",CmRSAAAAxXLVIf4-V-XU10jyObrHU_c3VI-qffm4qDaeVv5oNg76vRwczPHR_ucerLPUY5zpJX6ARz2B0w5sJMymfFazBIBu5DGpJMXG9rEKAHa-oWzd7sdueIOOFXTCosL05avAEhCZHxlLuyfzxFP48xhq610bGhSBYH3KXkagoIce0dMf5aKot83gsw,"2000|CoQBdwAAAEbco7NeQOB49YKK33qGbIJVsdO-AscWytIb5mstr_S9dzTL658_LZOQ8zATPEDOm1Bn_CeR5qNab6mJ_-jN3FgWwzsuIHfO3QgK8oQYr8c2ymAQ6VzL3OhKakyP-v2S3ZwpaoE2f1TlBWZG2gWcGaL_iWGXxo0tsoWz3F4q7Ir-EhCkbAWJ8t6Xk1D71vWcwBFcGhRUJ8NGG6Apxq_K_EXmLgpRkkcIFA|<a href=""https://maps.google.com/maps/contrib/108135747758853734686/photos"">Meador Staffing Services</a>|3008",petroleum,2.8,f5e1fd2c6b9d04dea150de74c3efc748a91bf948
708,29.7759892,-95.7402007,1,,Point,"Medcare+Pediatric+Group,+Lp+Houston+Texas","MedCare Pediatric Group, LP",1,0,TRUE,Pathologist,ChIJI0BVNUMnQYYRDvtV9KqWXFE,"health,point_of_interest,establishment","21210 Kingsland Blvd, Katy, TX 77450, United States",CmRRAAAAoPr0aZZPJHRi--rQMRDV1MMMnsLoCYRa3Tc0CSwaktVjOzcajv7P5IpBvREnEK2mtIjC144fIXBCEqSSzHmPpm1TSISZ64uUEm_-V6oJ_f21l61YFBQHt4oWR-JS3hqpEhCbaA9n1D65Ds5lKLnGVov2GhQgTqXPQai-KuCqMzdHOjXmx4IhoQ,"4752|CoQBdwAAAHnov46eo04hAXS9Z55dEFU8YlmOzAEcLtCMGFelnwsKnJuaF5MTFZ8WFvPeJLME-w68yOLfvDczRQm7xemORhruQYgkDwzHFxO2kaxMPLOxFMsvRsdhD9Nguwl8A3BliRxMd-MlJcUi8NW5TK0hG-4-q8VGngUhbXc8RVOKIBSkEhDQ7pZko1-VAgutxxR5onf3GhQv7SXQL_DDE2NYu-b2uMNfoP0w-g|<a href=""https://maps.google.com/maps/contrib/100212314780080382423/photos"">Erin Patchell</a>|2962",health,5,416aadcb2fc182f354e0817071f61544154b23b8
709,29.6442702,-95.5813327,1,,Point,"Medcare+Pediatric+Group,+Lp+Houston+Texas",Medcare Pediatric Group,1,0,TRUE,Pathologist,ChIJgfWO6sDnQIYRuImQt71-Paw,"physiotherapist,health,point_of_interest,establishment","12371 S Kirkwood Rd, Stafford, TX 77477, United States",CmRSAAAASaJv1KXXPfRzkr-Ho9FNPcUo7JM0lXB-WAGWYqWBYhVz5jnNt5C_Z8XqudD9svubPrbum2GGY5TMMRKBVMTwWRnF8tJXCOO0Hnh74snzgHgGSrRoMxVz4RbPIEZiH5SXEhAes7PcZUuPl9wOFatHdBN2GhTOQHiuQvfoxkhUiaRCxdqNFPnPCw,"2048|CoQBdwAAAO0lNgSpKSd4YXdZDJ15nUFb5JIH05ynlfEsBFLuatncv14So6_neyLiYf7whCjaX2FfEQJ9tyFAFEj-eLx1KJo8zRKDaOInjBXOwfdXSLtNJ8SUjsBNOzGTgkicCu_ETDGI49FA97qk3072C7GKifArVgRONiWffBo72s4HXwdQEhBBQGQHLZy0DJ0FRGoBeB_1GhReymidD_IGz31vEwJ1_3CPeXvfow|<a href=""https://maps.google.com/maps/contrib/110745126141375471274/photos"">Medcare Pediatric Group</a>|1365",health,5,6e1a4edf406ec2a0fbf3629269417641cc91c263
710,29.6343019,-95.1685712,1,,Point,"Medcare+Pediatric+Group,+Lp+Houston+Texas","MedCare Pediatric Group, LP",1,0,TRUE,Pathologist,ChIJZSGTbxmZQIYRhdt8ojPJKqA,"health,point_of_interest,establishment","5095 Preston Rd, Pasadena, TX 77505, United States",CmRSAAAApyV66HAsc9MPicZvpHeKs3dgp3XemmXQ5-UEW0sfvRhdIsJzPNNEAIZUz91s1x2L56ZruUqPEPu685DFbIJuH0LbaoB2o2r5x7VZ_iMenkcNUE0tGR2TZRkN4NDcRrg0EhCvuKQWPYfwZ2WWmJNOERZ_GhR34TYDp452VhXL2y3gWe7sTS4zgA,"640|CoQBdwAAAEGK5IG4CjttbvqLqk6-uaAXo5HfJ30UlInU3cjhHNy4rTSkzRi89wCW3KBrQY8Aav_Cjr-P41DQw4-xoyRb0h7sOtsB1VdaLtFVjszyxS-tHon59JlnBFm2QRR-o1aBb7Ho1Ti-0yvsdvjnPTA9nGgyb8P5oNrJmY5vcFdg4O9xEhDhHsugRZupCTWTceP5dvbJGhQak2-SkdBwKHRs8ZRvkNgcHQ-1tg|<a href=""https://maps.google.com/maps/contrib/106955892450146283808/photos"">MedCare Pediatric Group, LP</a>|427",health,5,d3c909a9450e8caf8b813b88ac6ce0366f5f439b
295,29.7104397,-95.3961698,1,,Point,Medical+College+of+Wisconsin+Houston+Texas,Baylor College of Medicine,1,0,TRUE,Genetic Counselor,ChIJ33w1MnfAQIYRkP5-Lt3RhxQ,"university,health,point_of_interest,establishment","1 Baylor Plaza, Houston, TX 77030, United States",CmRRAAAAZGPd6waJpOzjKBtpRfyV6Q6eax2u1wmdaPQ6h05Hg084MTyDwkjkk42OoW9nw47lJ7zXti-hXwPS2wW7fv76kupF24vA74TanlFtq8iYQGzGYlCRUR2V-x-fy5uNDtN1EhA-bJwq6OVwZKesaA1AruDVGhRrkFXzSJcdbO_DblWGo8A7XLUhsw,"3264|CoQBdwAAAFqMMtbTPOc2OHQEsLpvs5PVmWXzSys1_EfwHDWd2Di0PhQTzuVNZ1bx8KG7ep4Owv-QzjTuoqo9GWx2X4jIv14Aq159mgdEI0Lk0bTtMZZuYvRZL57WxA4YRV9xSdSxMdxzgGO03mAffziq_ZxSkGTU_DYNv5SyU_8UZO7yCkFKEhDu5JFmu6p0hBRtEgQIrm9WGhQb8v1Jg0wkBNB8Ik8N4wsi434wbw|<a href=""https://maps.google.com/maps/contrib/109307659290752076361/photos"">Benedict Tan</a>|2448",health,3.7,198f1a949ff6c363938c8f9bdb902683165e808c
890,29.7506192,-95.450705,1,,Point,Medix+Houston+Texas,Medix,2,0,TRUE,Pharmaceutical,ChIJb8eseNzDQIYRHB1n0B_BTEg,"point_of_interest,establishment","4550 Post Oak Pl Dr, Houston, TX 77027, United States",CmRRAAAA9tl24mexRwP6wSIZlRUqpYXpJgl1t4xYEm0vn7JCnTnf6xLZKbJeFE1QgdT6Cq7EmEYen9q_pKIv1qwnwxd1sTSC5R_-6aLMAl7Jvox3bWzGD6r8Pus2Ch1yKmg0CekEEhBWbOkHOFpwd7aJnZtTYebrGhSdfF4Y0mz-llwcBntubzCKfgIZqQ,,health,2.2,d168ca554f9c6e98499853bdab71fb130e40f919
2581,29.7506192,-95.450705,1,,Point,Medix+Houston+Texas,Medix,2,,0,Satellite,ChIJb8eseNzDQIYRHB1n0B_BTEg,"point_of_interest,establishment","4550 Post Oak Pl Dr, Houston, TX 77027, United States",CmRRAAAA8tYq6zaY3gQsJ9ulczIAXSjPseYdJg-O8LpdsRDwpufTFvFQ0z-S0tCR7Vh_w6ZFvotSQVlMU7t7pHsI9JHr95cYeOBVsCqooDdaPXoVq2OmMOu1QqrKzJnGEslepjESEhAKBWaRGgtmzWN_Iu09JInqGhSkb3vu0Rl9VG0cF7zqV_Y3q0KuUw,,space,2.2,d168ca554f9c6e98499853bdab71fb130e40f919
296,29.966608,-95.575636,1,,Point,Medtronic+Houston+Texas,Medtronic Inc,6,0,TRUE,Genetic Counselor,ChIJPalI2hPSQIYR1q_Ecc3uSfU,"hospital,point_of_interest,establishment","13218 E Cypress Forest Dr, Houston, TX 77070, United States",CmRSAAAAevFSvhpfiF1XPPB2LeikudQPkHeIDJvpF-dF0KfSLjwU9j5QZCNkcZ_KqVvoG45v3FU7gPLwi-d7SWOA8BCYYjk8KNpBOqZMgfIVGWE7fgoQ9IhaiUGdTxOIVNLn2OWuEhAeI2IBg7I22aa-iu6T3Z_gGhTW4E1X2JrVEMagfaRF-txC8XVHMg,,health,1,454ab87086e7c8479751569105f635fa2fd0400c
327,29.966608,-95.575636,1,,Point,Medtronic+Houston+Texas,Medtronic Inc,6,0,TRUE,Life Science,ChIJPalI2hPSQIYR1q_Ecc3uSfU,"hospital,point_of_interest,establishment","13218 E Cypress Forest Dr, Houston, TX 77070, United States",CmRSAAAADePqKWBTewrF9ZZYsxVtJTYfQxDh7A_rFBK3ixyIcraqxWWsg1NTd9y8qKu9Y1HaddZctFAlrBgr8Z_5p_RDE_0bO6ChDOmmbf7NoOWaDoiDQ_TYcKiDAmjgQNF3E7RqEhBgl0JNqStqZdM0pOInYd0RGhSqGugn_aI_ZciVD9neMqqtFiauSg,,health,1,454ab87086e7c8479751569105f635fa2fd0400c
1015,29.966608,-95.575636,1,,Point,Medtronic+Houston+Texas,Medtronic Inc,6,,0,Pharmaceutical,ChIJPalI2hPSQIYR1q_Ecc3uSfU,"hospital,point_of_interest,establishment","13218 E Cypress Forest Dr, Houston, TX 77070, United States",CmRSAAAApyu42xlUHxUtfDkaQH9XHk9aqxjZbC-i_8c2OljCkJE8ruNhZfE62hk-K1TdPWGAl1aKiyMUy77d1JUL9hYucX5HZujrni2yaQFQ-EE06ANtgp_NesW9gaPAg22-OcTEEhDL8bgg8_MRFHJimVyiBRXAGhRGF3Mxm-QiY7Og4Zp5vr5_3dWRgQ,,health,1,454ab87086e7c8479751569105f635fa2fd0400c
2866,29.966608,-95.575636,1,,Point,Medtronic+Houston+Texas,Medtronic Inc,6,,0,telemetry,ChIJPalI2hPSQIYR1q_Ecc3uSfU,"hospital,point_of_interest,establishment","13218 E Cypress Forest Dr, Houston, TX 77070, United States",CmRSAAAArSQlm0AeQi6hw7GZ5ZHvDZy-4-qgZtrEyBLpS4Id26j_4pkPgWQdVCatCyaDygjbO5ufNYwMnpi5PsXogesLr0hJC5neut72y7oWq9956-1uqB2GdT5pUxFYFdjTYQctEhBVMQAocQah2aZTNZO6qpLvGhRgeOx07uSeDJAXtGDPnX4KVzw1Fw,,space,1,454ab87086e7c8479751569105f635fa2fd0400c
2900,29.966608,-95.575636,1,,Point,Medtronic+Houston+Texas,Medtronic Inc,6,,0,Physical Scientist,ChIJPalI2hPSQIYR1q_Ecc3uSfU,"hospital,point_of_interest,establishment","13218 E Cypress Forest Dr, Houston, TX 77070, United States",CmRSAAAAjPSKdUxqCVpJm3MyrvHGdasEhmLJ3AA9W-8Krmo818PScsxH3zPmuUIROnJAT6nu5pMCUWso0tBD6Fl0u2xyVXEuRWKmsJ9JkN9_JnYbq40P0SFYXzozW8A-UGvg711GEhDcI9VQMLEPjwKHbPQX45NwGhQEFbIAFLniNWss1O-xVYwHx7VCFQ,,other,1,454ab87086e7c8479751569105f635fa2fd0400c
3464,29.966608,-95.575636,1,,Point,Medtronic+Houston+Texas,Medtronic Inc,6,,0,chemistry,ChIJPalI2hPSQIYR1q_Ecc3uSfU,"hospital,point_of_interest,establishment","13218 E Cypress Forest Dr, Houston, TX 77070, United States",CmRSAAAAHyMpzRVKxoLeoES9HnuuAQLzAdHcrELr-qJv8EcM4sMQgB5xHHhLwIfe0C4KBFWaSlQiGTUY9pm33whXORvC9ldsU7l1iTgKBRsLkf07vEYxazCcbWoinWrGmmv-JYXDEhANMefQXy0Puu-JWscug-A5GhSEF4iW_9N91EO0IaMjwaKPju2dXg,,petroleum,1,454ab87086e7c8479751569105f635fa2fd0400c
37,29.7340893,-95.4409932,1,,Point,Memorial+Hermann+Houston+Texas,Memorial Hermann Sports Medicine & Rehabilitation,1,0,TRUE,Biomedical,ChIJ10y_X_vAQIYR3KUOe_E48h4,"health,point_of_interest,establishment","3651 Weslayan St, Houston, TX 77027, United States",CmRRAAAAJZJN6e4H1dhFfO2Ef7Y2VI1VnX3IEtCS-9UDVLBDYP0kA3zgtHw-44cNbLnpcnNnhp9F0gkSNU6RAyaSqQOUef9W_OVcKRe3MGFFe_ldDSrPamw8pyaexrZ4H4iHK-zUEhDrGKipziUNYT0-owkbPg3bGhQ4R6To6ycmwJJJMvpG5CvFlc5jew,"3275|CoQBdwAAAH4xaAxHXlzNFQy3lIGXkHiPRP-P9T4sGqp_0lQqWx1Z6yGTDaU_9F3zcPPm0IbMtCyMqDgZdPIhDyI83jymvCOpEljxrbjYphgpXftCQyFfLyt1LgOUBSx3KG3a91WSDpBMrj6crFVjQFkDq8namujaEL8due2J1OLsB8CeP5eCEhC7SPmbG_5ZIf-saj2wM1m-GhS18zVOghUT2XTfVnd-BnIgs7IA_g|<a href=""https://maps.google.com/maps/contrib/105976331058990070645/photos"">WOLFGANG DEMINO</a>|2078",health,5,5f44720bcc3ec8182b7805bf5097c60dcaa1d2ae
38,29.811541,-95.430426,1,,Point,Memorial+Hermann+Houston+Texas,Memorial Hermann Greater Heights Hospital,1,0,TRUE,Biomedical,ChIJjV3ANQHHQIYR7skdUI9-c3A,"hospital,doctor,health,point_of_interest,establishment","1635 N Loop W, Houston, TX 77008, United States",CmRRAAAAmk2wgUmTpZscSwlJW8jG9WtJA6PRaHwCT09VxdfEGtxd30yu-wQciYh66E6wBG5K9lEN9_IUK8Q0_z5whwZe-gCQiKXWk1zMPzn1SWgUeHrTRfEh_s_vB5gst1jO-fBIEhD9ffombUx_tI-ShOB52wuOGhSHTE5dB94-imzewrE3QS-a2PHnag,"1800|CoQBdwAAAPDy6bjTrkQTePfzP__NUB99jlzUFjNxtOXqI0iQCs9flc-8uoX1jiPxHtUATfU5W-dpXQr0RANPZEDgDAUY7ohCEEVKymGJcMKFTuebmcJsS_xc9d_lXdbRRNEDNVMDjwjXCaFmGkEkU-fupDPM97bSWehRuIB_WUpYTbUeTeNuEhBbvYMsv5My9_uGvmD9XmPdGhReHDW5-Go5ckSjGDcjUdG0waJ4qg|<a href=""https://maps.google.com/maps/contrib/111008276279870601093/photos"">Memorial Hermann Greater Heights Hospital</a>|1205",health,3,a7557bed25b8822d1f774141e782a1fbcde6f209
39,29.7896346,-95.56715,1,,Point,Memorial+Hermann+Houston+Texas,Memorial Hermann Surgery Center,1,0,TRUE,Biomedical,ChIJkQ273zXbQIYResDDQn2bmLA,"hospital,health,point_of_interest,establishment","1120 Business Center Dr #110, Houston, TX 77043, United States",CmRSAAAA-StuXCOOmGy8xiKXkYAvU5__g4MoatWd6f5utI6mDXJHVP_FQVMsIooblQfevSpgoRJTWHS0wdHUQ4wxnOGUHkVzDBFOkiH8uq58sqVqnpBAoNMTi0dXNWVhfwUDXkvLEhCLhVKQAvY0nswPj0LJg56SGhSaVKVgdz907lzgJf_pLbdR2YCdUg,,health,5,8ab8a3a07cade69ba2b63959e7342119065f8123
40,29.7149647,-95.3972735,1,,Point,Memorial+Hermann+Houston+Texas,Memorial Hermann Cancer Center - Texas Medical Center,1,0,TRUE,Biomedical,ChIJ31_K2nnAQIYR03n9WM0aU_o,"hospital,doctor,health,point_of_interest,establishment","6400 Fannin St #2900, Houston, TX 77030, United States",CmRSAAAA8e4wk_Q7M8cMqZV6nW5mPr_GKeTZdSzyB63pRu9Ito6aVCaAS5hE_5JIdQ6q6pzwrhMWv0hFgpbaPWwgi_LAt-f2UXLdR6RPW49Qs4W0TyioG8Eomf6tKNsVWeSk8x81EhA2I5e1Tj7CELA5Q5sfibInGhRJxI44bcwcTlNXIL5y8FyLdHrMyA,"1280|CoQBdwAAAJv790luRQwtW1wLBbBZ9wD07oBxLhbd2iSpMF55HI7hI-hoGeI9H2Ydsw6qt9377Vllh_O-_KNXInsSVVh5-eHpJUpCq-Nt6Ogv9qIxApPGAxzCw2br3haAk1gxRoTPTfVL3fbEdm0TMtnP9bO4-77Amf1-7jr4If19Jd38auvOEhD772zQ5PVgP9wJeU7M82XcGhQ8_fA8UbOvX5rVYXeAfsDoSKuhww|<a href=""https://maps.google.com/maps/contrib/110947369693592315206/photos"">Eddie Blankenship</a>|720",health,4.2,91e7348f8820796b3ab4094e5b3517f52817bd2c
41,29.692854,-95.521289,1,,Point,Memorial+Hermann+Houston+Texas,Memorial Hermann Southwest Hospital,1,0,TRUE,Biomedical,ChIJ0aSzG4zCQIYRDV9fldMrDkA,"hospital,health,point_of_interest,establishment","7600 Beechnut St, Houston, TX 77074, United States",CmRRAAAA8cTUOsjzfz95upuJARGFg7C2XvnX8MbnSTVI18VJ5WeIFNjcJYeS39rYV1Av-Pt_dktFFCxn7WFRQiIoRrkebWhDIkvzxSzB4_4gjjKtLN51x3C_k7Ya4jR71M1dY5QyEhCNZRxvuaAQfnQYyAXiXXGyGhSBOecmoPC57qTN4uP7y7zfyfX8dw,"6240|CoQBdwAAAJpsGk9dk_wdREUdmbtGD2YUbpzj16G4JE9KsCxnqRhcZGNRkM0TNI2C0lLFIVYSdJ7Xysy0s8CYONJFj5ZB4Gk7zE44pe5_nMddmkzNgpnyi6ucXfykBdoXHCFj_Y0kp9PYS3rWwlpMNudJBDi4P3VqKJA03ao0GmLPbm7SwDqYEhD_kWZLP2ZX3P_A-FAaA46pGhTe_edlvDYzacaAfNbvmHbHOGugFQ|<a href=""https://maps.google.com/maps/contrib/105184627736750874108/photos"">Jaime Shelhamer</a>|2048",health,2.7,dc2b26c9c28e5bacb7dfc60f90131a75b3ba9ab4
42,29.7817519,-95.5445765,1,,Point,Memorial+Hermann+Houston+Texas,Memorial Hermann Imaging Center - Memorial City,1,0,TRUE,Biomedical,ChIJhck1QrzEQIYRw5chBWqdPy4,"doctor,health,point_of_interest,establishment","925 Gessner Rd #200, Houston, TX 77024, United States",CmRRAAAAPf-Yaqb-Z4oFkDC4zfGzHFSsNOhB51JG_nXIlMpGunQ1JyVxA4pp1YXEzmlSz036igaZySIB_w4QXanxp19uZpfmtNL75RWXOR8YIZd0YtglF7rgfsdIYk9wAkVFbXf0EhClQM6r4Lmbeg7GfwIwvqGcGhQDP-bt6GTGixNhSu4B0XoDtNZ37Q,"1080|CoQBdwAAAHU_6fCHPtPuQ8deL44YtFq017uuNQdgiu-IRzW6uoLJjbUjRC2jVxgROtzVn6UEtSMpxI7s-CUeGz_qCOO8L04HW8YShJD4GoggW-BQTrjdeXcSgWWIdDybcWwllcawaydnKRezx_NevRjz7BRYEXQ6OnLrg1aqSGCFUSYJa1oIEhBHYsuzKrViSoUTyHBzPElYGhSNkem_oWWMUZRkiHZL9VhB0BcPrg|<a href=""https://maps.google.com/maps/contrib/104949315239280993863/photos"">Memorial Hermann Imaging Center - Memorial City</a>|608",health,3.8,3cd69ab4226a2ca5a237d1fb2b33ccbe89c7bc00
43,29.8279238,-95.5459123,1,,Point,Memorial+Hermann+Houston+Texas,PaRC Memorial Hermann Prevention & Recovery Center,1,0,TRUE,Biomedical,ChIJoZlGcDzFQIYR3DcLy9l5gMM,"health,point_of_interest,establishment","3043 Gessner Rd, Houston, TX 77080, United States",CmRSAAAAs3BbqVeotf7_4B36d5I1D3t3IBjd3Au9vunIvEIaULUscTeL2nNY8P3E6wXwSCJK_wrXeLSiptcNhKaNl8O1uAdPewC1BnuXrXMUT0v3yH3ugp33f-X6HppNlAzskXAnEhChhjeQFZchsj6F1gdKeulXGhT2NzbLahbj9ZFSNd4GY4j7CGugMQ,,health,3.6,d8eb19386a1fd202e11963b56b89462f8b3e67c4
44,29.741186,-95.40993,1,,Point,Memorial+Hermann+Houston+Texas,Memorial Hermann Sports Medicine & Rehabilitation Ð Shepherd Square,1,0,TRUE,Biomedical,ChIJz8ePlozAQIYRDrGzmzL-MSQ,"health,point_of_interest,establishment","2085 Westheimer Rd, Houston, TX 77019, United States",CmRRAAAA1x99Cx56BnWjBTQBM1uXai0gIA11IpUlNdw7wd8rxU_8nwN5oMgbCmy5jk1TJWJYEM6OmOAxocXvCxJbaOYn4asj-7VA0bWyZbEhEJUlQPlJ5xaYvNFjSMwWZY0HNM0pEhB271XMPSr0r6c9L4vXqRA1GhQS84aseh2eLJFcQM79N-caTIpCdA,,health,1,4e6ad96f82a577d2a4c76bfa1ed61dc50e15b830
45,29.7346335,-95.4225345,1,,Point,Memorial+Hermann+Houston+Texas,Memorial Hermann Medical Group Upper Kirby,1,0,TRUE,Biomedical,ChIJl1g5yvHAQIYRIJ-yXvZ4YUg,"health,point_of_interest,establishment","2900 Richmond Ave #200, Houston, TX 77098, United States",CmRRAAAAQlEeLAaWNpJhgPazVIm3EkhA1Sze7SNFcICPqa7LHxESxRdT7kOK4xHwvw6w4bAWKFojFpTgeQ_VWzMY4FjTU_0euQ486lzKEnSoK6IVPQsqBbnPr5GKz9bL2h3dhnJAEhCNsDS_YD39XvCcatXdcNFtGhTMQ6-Tqi0HcIBvUQJTz6cyKATlSw,"1080|CoQBdwAAAAmz8O3KltIgI1wKWBoucEHC0_Vh3JmmaLu-vi2KJixWPCA3ugUmKBOBrAieR4twxzM5wgtDUxEeOIL4bSI5huWibkBMfPQK_aLUtVmr7ZiQ7zbP36tIKtnftHJuSIKnqc-dWF6xS7e3U5Ccf5wr_fgaJppwhI2DzHI3HVM3gbnJEhDULAYxtFDwSc3SV6ea2W91GhROmfYq0u-bXvP-jgm7TROllNM7QA|<a href=""https://maps.google.com/maps/contrib/117328754427813575874/photos"">Memorial Hermann Medical Group Upper Kirby</a>|608",health,5,9575b2f18f1ced5557d40fdbc0739ea1a9cc4af8
46,29.7707599,-95.4066464,1,,Point,Memorial+Hermann+Houston+Texas,Washington Ave Urgent Care | Memorial Hermann,1,0,TRUE,Biomedical,ChIJJQoh0bLAQIYRRLkUfB_dABg,"hospital,health,point_of_interest,establishment","4500 Washington Ave #300, Houston, TX 77007, United States",CmRRAAAAXvQ4oGFWcYbUMHszqrrsgMNjWAfzgIRrVkDt1erRuidZfbH5k_gwZTfQO-9OlikGMgjFTyMwausgfwjdtqyP-EshrVysYzukaMImdB1GaF_o33TJ9Bl0fLiSCKpzkgUTEhAfZ90Zf-1gfl3kNBK0zaclGhQOyG_n0tnFcbnDNxdE4zmFE0SWbw,,health,4.2,edc5da06f6c42e8c39a1b53a94b0e8ec8249debd
47,29.803186,-95.400621,1,,Point,Memorial+Hermann+Houston+Texas,Memorial Hermann Medical Group The Heights,1,0,TRUE,Biomedical,ChIJ9STrX2THQIYR1Z8FU-_5H30,"health,point_of_interest,establishment","225 W 19th St, Houston, TX 77008, United States",CmRRAAAASCLBBi5f5-N6sYNqJLah2l3IXxqrHBbIrAed_7FZfjs9ykS6XHFB8ZGKDfblCjy9GnezsXVe78DOJeGWPRQ3ooJenDHo0dRbu5PhhZY37Rpv7T26lGSY5ky1WuRFfUC8EhDzdWU5dP13DviziuK1-W7oGhSssgioUlyb50K18muFJ6P5XjojeQ,"1280|CoQBdwAAAIJ2Z1Lh2Ye8SaSAfOgSltBZCHUdbf27WUhR5HtDMbG8Ud8iXcnuYa7iGxLVuW1cZy84gSuy8KSzhdgaEC_hgcyVvEu4_mTj_GvxZSjz3PNrht5EyReGP9RdPiGHOkcBXYtGbSsK1qyofNHbfnMZNRxIRHow_TNH-3XdOGSBKsy8EhCxE8Xtt_nW-6vtzm2ZVvEeGhS6zutH1EXK-NEWzzp0zQ4oejhHQw|<a href=""https://maps.google.com/maps/contrib/113753316732596362615/photos"">Sakoeun Nin</a>|720",health,3.8,579b3729efe74edbd117bcd758a441db45915f1f
48,29.9260576,-95.2017688,1,,Point,Memorial+Hermann+Houston+Texas,Memorial Hermann Convenient Care Center Summer Creek,1,0,TRUE,Biomedical,ChIJV9wUrU6uQIYRwPRftKURSTA,"hospital,health,point_of_interest,establishment","14201 East Sam Houston Pkwy N, Houston, TX 77044, United States",CmRRAAAARnQg0c3DeUJY7DC2gq0p3lvfz7IQGx6Eg-JLtRtgCHlYWNe8JBMqr2qw-AO9kzmRBfjr2MDcGDpmiWtS9OgmxfKer_wFf9dC81rdupST9HQ85Nmqj1miWAMTmnLbKOBNEhBvCSeE9vTDAZnzkiLgYupDGhRBEUs_ZgZ7nuv6PAC_V3kN9GWAcg,"1080|CoQBdwAAAHeNNCvKJ-7jQFXhDQN3_6qw_CcuNWqjWpF-5ZFK3o8tBgC_XT-EhEj5EmWaFwtsIrKGvmmG3MRae_5ZxmJHPwAElCkcjwZXQGeAY8U8cUu894GpYtRJBIXEYb3psjc4NrV1LaC_iRxc3Rz8miHM-4iOJqiLq0NNSUVCtNOq8wGfEhDTsqEncKNwMcNEQ8JHV1W-GhRmfgISE6hEwwv9826DbXyK9z0p9w|<a href=""https://maps.google.com/maps/contrib/108421029203184636859/photos"">Memorial Hermann Convenient Care Center Summer Creek</a>|608",health,2.7,873c2d0db07a1d2b9403a5cccc91d7cf46ea6e83
49,29.7138937,-95.3949259,1,,Point,Memorial+Hermann+Houston+Texas,Memorial Hermann-Texas Medical Center: Emergency Room,1,0,TRUE,Biomedical,ChIJj4V20XnAQIYRSVnZt2kcvhs,"point_of_interest,establishment","6411 Fannin St, Houston, TX 77030, United States",CmRRAAAAzz9QGmvXOJMhiaVR6aqJRFxH9F7aaIG1i52DERX_1C5gJAxv8ERqZgS5xMA-qpzvNTszyzLzWf7Pgl2NEmiXMdN-OMUTNy7lF36ZnSyIt9VqaUW343bu-u0_iNtjJ8TXEhA_S3N7YREbbZjXWUXnCNGgGhQo_-qZCTRcPIbeM-lbfy3dsgUCfg,,health,3.4,9bd36f67d1acbfd04a4e46dc31edd5d2dab86f7d
50,29.8092807,-95.4310669,1,,Point,Memorial+Hermann+Houston+Texas,Northwest Neighborhood Health Center | Memorial Hermann,1,0,TRUE,Biomedical,ChIJr71CiwPHQIYRuwhczQ9e1fw,"health,point_of_interest,establishment","1800 W 26th St #103, Houston, TX 77008, United States",CmRSAAAAxGvcHIp3TUi7qjPbjPvdx-COAw27eTOfIlo8ZnGyidAGnYDvxMbrBrqmrYOTKvpVeDgZHhEJfZ34enpf_-D4iTBn815TkCgOftLzehQNhDDy4krajUv9YJM_oVYHCZaxEhDYeOjPRHF9jNJ54bNrjMI5GhR7NKaRV4xqwuCHiMs0VK7SIRdE-w,,health,4.3,0442a0a525eba09112253e0a88912fa564c43ab6
